mp_id,formula,composition,crystal_system,symmetry_symbol,volume,density,e_fermi,formation_energy_per_atom,band_gap,bandgap_direct
mp-1190512,Na2UTeO7,"{'Na': 2, 'U': 1, 'Te': 1, 'O': 7}",Orthorhombic,Ama2,308.4855765155837,5.636991654471689,2.72699775,-2.5217566396381916,1.8807999999999998,False
mp-29931,VRe2O9,"{'V': 1, 'Re': 2, 'O': 9}",Orthorhombic,Cmc2_1,368.95316956784274,5.106919160461001,-0.33173619,-2.179604488645834,1.8809,False
mp-18100,Na6Ge2Se7,"{'Na': 6, 'Ge': 2, 'Se': 7}",Monoclinic,C2/c,790.558880384586,3.511714972933793,0.61455821,-1.0637564467144396,1.881,True
mp-985586,Na3BrO,"{'Na': 3, 'Br': 1, 'O': 1}",Cubic,Pm-3m,93.15250142153529,2.93902544973586,0.9397745,-1.6444285116810344,1.8815,True
mp-18556,Rb2Cd3S4,"{'Rb': 2, 'Cd': 3, 'S': 4}",Orthorhombic,Pnma,1011.0137409558909,4.181207477565439,0.66495537,-1.0626475641666668,1.8819000000000001,True
mp-604429,NaFe3H6(SO7)2,"{'Na': 1, 'Fe': 3, 'H': 6, 'S': 2, 'O': 14}",Trigonal,R-3m,265.5117875694682,3.0313280819814525,1.34154963,-1.6750797813577576,1.882,False
mp-558332,K5Au(IO)2,"{'K': 5, 'Au': 1, 'I': 2, 'O': 2}",Orthorhombic,Pbam,586.8015971320857,3.838731451612027,1.76632466,-1.4654717412499998,1.8820000000000001,True
mp-570125,Hg2TeBr3,"{'Hg': 2, 'Te': 1, 'Br': 3}",Monoclinic,P2_1/c,781.2725662269381,6.5334995418174815,0.14557468,-0.7762885906944442,1.8821,False
mp-760375,Li3VS4,"{'Li': 3, 'V': 1, 'S': 4}",Cubic,P-43m,208.85125029945607,1.590359148201837,-0.97864236,-1.3606976965625002,1.8832,False
mp-25250,MoP2O7,"{'Mo': 1, 'P': 2, 'O': 7}",Monoclinic,P2_1,273.40311293806275,3.278322606570983,1.05138427,-2.507484501791666,1.8834000000000002,False
mp-1196298,V4Pb3O3F19,"{'V': 4, 'Pb': 3, 'O': 3, 'F': 19}",Trigonal,P31c,872.2656084930511,4.69962263129152,1.53061356,-2.796418751681035,1.8835,False
mp-1228167,Ba4ScReWO12,"{'Ba': 4, 'Sc': 1, 'Re': 1, 'W': 1, 'O': 12}",Trigonal,R3m,279.5843018883844,6.867651272485005,4.09797734,-2.9956392613157887,1.8841,False
mp-1208858,Sr2DyBiO6,"{'Sr': 2, 'Dy': 1, 'Bi': 1, 'O': 6}",Monoclinic,P2_1/c,307.5098447193274,6.941282521437664,3.89712279,-2.863573297583333,1.8841999999999999,False
mp-28261,Na4SnO3,"{'Na': 4, 'Sn': 1, 'O': 3}",Monoclinic,Cc,262.91436281213777,3.2674298529344448,1.92638575,-1.6575525209321125,1.8842,False
mp-555392,K6NaAu2IO8,"{'K': 6, 'Na': 1, 'Au': 2, 'I': 1, 'O': 8}",Monoclinic,P2/c,730.3722049385265,4.121551046838922,0.92675837,-1.47088305941954,1.8845999999999998,True
mp-29407,AlTeI7,"{'Al': 1, 'Te': 1, 'I': 7}",Monoclinic,Pc,874.5762406291072,3.960312239223144,0.27101582,-0.7199077846296293,1.8846,False
mp-20968,KFe(SO4)2,"{'K': 1, 'Fe': 1, 'S': 2, 'O': 8}",Monoclinic,C2/m,694.7660542997814,2.744454517258714,0.04589127,-1.9961924584791664,1.8851,False
mp-18301,RbMnO4,"{'Rb': 1, 'Mn': 1, 'O': 4}",Orthorhombic,Pnma,406.82705168644196,3.337240278030764,-2.12178459,-1.4706886225718403,1.8853,False
mp-6450,K2LiAlP2,"{'K': 2, 'Li': 1, 'Al': 1, 'P': 2}",Orthorhombic,Ibam,281.39355426822783,2.0543789227272797,2.54664006,-0.6409448576666664,1.8853,False
mp-9719,Na2LiAlP2,"{'Na': 2, 'Li': 1, 'Al': 1, 'P': 2}",Orthorhombic,Cmce,459.5920234536306,2.0500512827683885,3.04693469,-0.6366017501005748,1.8853000000000004,False
mp-504598,Rb2PbO2,"{'Rb': 2, 'Pb': 1, 'O': 2}",Triclinic,P-1,505.50122930644574,5.389060633470288,1.42838157,-1.5003766225,1.8864000000000003,True
mp-999474,NaHoSe2,"{'Na': 1, 'Ho': 1, 'Se': 2}",Trigonal,R-3m,100.7674679851322,5.69907124321715,1.8908047,-1.9347437878098055,1.8867,False
mp-9160,La4Au2O9,"{'La': 4, 'Au': 2, 'O': 9}",Orthorhombic,Pbcn,929.6978450125982,7.81278292381069,4.87006235,-2.8419148287500007,1.8870999999999993,True
mp-1221151,Na4Sn(GeS3)2,"{'Na': 4, 'Sn': 1, 'Ge': 2, 'S': 6}",Monoclinic,C2,308.30294298753483,2.953388801539804,2.53160001,-1.0391425053813,1.8872999999999998,False
mp-18411,Na3GeSe3,"{'Na': 3, 'Ge': 1, 'Se': 3}",Monoclinic,P2_1/c,715.7091982213606,3.5125790391998115,0.85263358,-1.0688136666694885,1.8880999999999997,True
mp-559227,RbGeBiS4,"{'Rb': 1, 'Ge': 1, 'Bi': 1, 'S': 4}",Monoclinic,P2_1/c,812.5053665882533,4.049425746559159,1.5951792,-0.9293181503571424,1.8886999999999998,False
mp-1196514,KS3,"{'K': 1, 'S': 3}",Monoclinic,P2_1/c,903.0720894865419,1.9901827348199248,1.29984238,-0.8962481577812502,1.8888999999999998,False
mp-19460,Ba5Nd8Mn4O21,"{'Ba': 5, 'Nd': 8, 'Mn': 4, 'O': 21}",Tetragonal,I4/m,617.3120805117488,6.445957335709667,3.36903354,-3.1703899385651084,1.8889,False
mp-568522,In3SnI5,"{'In': 3, 'Sn': 1, 'I': 5}",Monoclinic,P2_1/c,1419.5216828996797,5.13624015471239,3.04081038,-0.7160591805555556,1.8894000000000002,False
mp-230,SbO2,"{'Sb': 1, 'O': 2}",Orthorhombic,Pna2_1,311.28070817486974,6.561858477656823,5.56179424,-1.8383396987500003,1.8897000000000004,False
mp-753993,NbVO5,"{'Nb': 1, 'V': 1, 'O': 5}",Orthorhombic,Pnma,472.49657534362575,3.1467162937895643,-1.38150167,-2.716393044821428,1.8902999999999999,False
mp-1228183,Ba4Re2NiO12,"{'Ba': 4, 'Re': 2, 'Ni': 1, 'O': 12}",Trigonal,R3m,282.09665294688773,6.9012857748040295,2.18984871,-2.606684281842105,1.8907000000000003,False
mp-554935,Pr8Sb2S15,"{'Pr': 8, 'Sb': 2, 'S': 15}",Tetragonal,I4_1cd,2505.361342839515,4.909333371343123,3.66890179,-1.9983968689749987,1.8916,True
mp-561527,Rb3Zr2P5S18,"{'Rb': 3, 'Zr': 2, 'P': 5, 'S': 18}",Monoclinic,Cc,1644.2020902541021,2.3650486128551216,1.03113163,-1.106563229122024,1.8916000000000002,False
mp-1199702,Ba2GaS4,"{'Ba': 2, 'Ga': 1, 'S': 4}",Monoclinic,P2_1/c,1563.02197793212,4.016998936170856,2.14280871,-1.7989671825000002,1.8917000000000002,True
mp-1211748,K3Ta2AsS11,"{'K': 3, 'Ta': 2, 'As': 1, 'S': 11}",Monoclinic,Cc,895.3075652696951,3.363809600858748,3.63363082,-1.1557606037279413,1.8918000000000001,False
mp-556374,K2U3(IO5)4,"{'K': 2, 'U': 3, 'I': 4, 'O': 20}",Triclinic,P-1,507.1627157338523,5.303799418450164,1.9846897,-2.1767752224482755,1.8921000000000001,False
mp-570443,Tl2CN2,"{'Tl': 2, 'C': 1, 'N': 2}",Triclinic,P-1,319.4535504944987,6.998524407600166,2.34026478,-0.03544734083333291,1.8922000000000003,False
mp-679989,Bi(Mo2Cl5)3,"{'Bi': 1, 'Mo': 6, 'Cl': 15}",Monoclinic,C2/c,2310.020429792882,3.78517725883465,1.70878002,-1.3576905110227278,1.8923999999999999,False
mp-17151,UCrO4,"{'U': 1, 'Cr': 1, 'O': 4}",Orthorhombic,Pbcn,292.31625986599056,8.044278818211454,6.22521739,-3.173240714166667,1.8932000000000002,False
mp-1220823,NaBi3(IO2)2,"{'Na': 1, 'Bi': 3, 'I': 2, 'O': 4}",Orthorhombic,Amm2,220.071604534147,7.302014013917357,3.74747531,-1.5799233761551719,1.8933,False
mp-996943,Cs2NaInBr6,"{'Cs': 2, 'Na': 1, 'In': 1, 'Br': 6}",Cubic,Fm-3m,366.1844609507666,4.004339376709322,-0.306342,-1.7721079692413795,1.8935,True
mp-569209,SbAsPCl13,"{'Sb': 1, 'As': 1, 'P': 1, 'Cl': 13}",Orthorhombic,Cmc2_1,1066.4341435341428,2.1442577005254466,-1.02730861,-1.1915249739583333,1.8936000000000002,False
mp-30984,S(IO3)2,"{'S': 1, 'I': 2, 'O': 6}",Monoclinic,C2/c,295.4156453756228,4.293006331059745,1.64699859,-1.1532284906249994,1.8938,False
mp-1209358,Rb3Ta2AsS11,"{'Rb': 3, 'Ta': 2, 'As': 1, 'S': 11}",Monoclinic,Cc,950.4351455140522,3.6547831776456174,1.63807518,-1.166322228639706,1.8938,False
mp-561236,Pb13(Cl3O5)2,"{'Pb': 13, 'Cl': 6, 'O': 10}",Monoclinic,C2/c,1366.6091068958028,7.451627302484525,3.71278472,-1.5454897164655172,1.8938000000000001,True
mp-1216201,Y2CrSbO7,"{'Y': 2, 'Cr': 1, 'Sb': 1, 'O': 7}",Orthorhombic,Imma,274.4117450224251,5.6102953435235055,4.66606742,-3.033953381780302,1.8940000000000001,False
mp-866667,Li3AsH36(SeN3)4,"{'Li': 3, 'As': 1, 'H': 36, 'Se': 4, 'N': 12}",Cubic,I-43m,563.9665615409542,1.8136012002740185,-0.01023626,-0.5151948320424111,1.8941,False
mp-1225509,Dy2CrSbO7,"{'Dy': 2, 'Cr': 1, 'Sb': 1, 'O': 7}",Orthorhombic,Imma,273.6742575724841,7.411565844343734,4.55174914,-3.051743778295453,1.8942999999999994,False
mp-1205336,BaMnO3,"{'Ba': 1, 'Mn': 1, 'O': 3}",Hexagonal,P6_3mc,276.8088065448443,5.765228492121007,2.23595598,-2.483081875836207,1.8948,True
mp-568252,Rb2Hg2PdCl8,"{'Rb': 2, 'Hg': 2, 'Pd': 1, 'Cl': 8}",Monoclinic,C2/m,403.3235336535469,3.9613448529305244,-0.58339568,-1.406805681153846,1.8952,False
mp-21996,Na5NiO4,"{'Na': 5, 'Ni': 1, 'O': 4}",Orthorhombic,Pbca,1062.5577287167844,2.971021624995988,1.87589454,-1.4257155801508623,1.8963,False
mp-775855,NaMnPO4,"{'Na': 1, 'Mn': 1, 'P': 1, 'O': 4}",Orthorhombic,Pnma,345.5123619943194,3.3238270855341536,3.54770927,-2.5758182100451563,1.8966000000000003,False
mp-556540,Na3Fe3(PO4)4,"{'Na': 3, 'Fe': 3, 'P': 4, 'O': 16}",Monoclinic,C2/c,688.7708334668374,2.9720749488549187,0.96195174,-2.441113073191865,1.897,False
mp-27666,IrCl3,"{'Ir': 1, 'Cl': 3}",Monoclinic,C2/m,185.92722145093515,5.333238548718901,1.68815853,-0.9590316574999993,1.8970000000000002,False
mp-17048,Rb2WS4,"{'Rb': 2, 'W': 1, 'S': 4}",Orthorhombic,Pnma,872.6501589394131,3.6766141672782737,0.29508168,-1.2826924214285715,1.8970999999999998,True
mp-1163934,Ca3V2(SiO4)3,"{'Ca': 3, 'V': 2, 'Si': 3, 'O': 12}",Cubic,Ia-3d,914.4247100245157,3.620010271177859,4.30915376,-3.2382396191250002,1.8973000000000004,True
mp-20852,NdMnO3,"{'Nd': 1, 'Mn': 1, 'O': 3}",Orthorhombic,Pnma,235.65668274841266,6.966899940186665,3.52128112,-2.9642421883362062,1.8980000000000001,True
mp-1228133,Ba3Lu2MoO9,"{'Ba': 3, 'Lu': 2, 'Mo': 1, 'O': 9}",Trigonal,P-3m1,230.094825226307,7.230107839328239,2.28486036,-3.2604770259166664,1.8982999999999999,False
mp-1219328,SeS7,"{'Se': 1, 'S': 7}",Triclinic,P1,688.5560044423105,2.195169852453091,0.34062609,-0.4140585634440104,1.8983,False
mp-696329,RbCa(H2N)3,"{'Rb': 1, 'Ca': 1, 'H': 6, 'N': 3}",Monoclinic,C2/c,277.67105834882267,2.0765006434236044,0.22563453,-0.6026129843181817,1.8986,False
mp-1225934,CsMnVF6,"{'Cs': 1, 'Mn': 1, 'V': 1, 'F': 6}",Orthorhombic,Imma,313.9124751935515,3.7322337050092123,0.37195259,-3.1499928789846745,1.8989000000000003,True
mp-5782,AlAgS2,"{'Al': 1, 'Ag': 1, 'S': 2}",Tetragonal,I-42d,169.43391449112184,3.900206524762423,2.88185789,-1.0089082894791663,1.8992,True
mp-7726,Rb2UO4,"{'Rb': 2, 'U': 1, 'O': 4}",Tetragonal,I4/mmm,132.17393866241719,5.941958517877488,1.79131837,-3.0440871942857135,1.8996,False
mp-559713,Fe3(P2O7)2,"{'Fe': 3, 'P': 4, 'O': 14}",Orthorhombic,Pnma,1111.5632684638563,3.079906673987702,1.81222135,-2.4086546108730147,1.8996,False
mp-28855,Cd4OF6,"{'Cd': 4, 'O': 1, 'F': 6}",Tetragonal,P4_2/nmc,307.09123955443454,6.268525292357282,-0.97171713,-2.298201439886364,1.8997,False
mp-17207,Tl4GeS4,"{'Tl': 4, 'Ge': 1, 'S': 4}",Monoclinic,Cc,518.656922613722,6.5212592046398274,2.82535594,-0.6374771795370372,1.9011000000000005,False
mp-571440,K2CuBr3,"{'K': 2, 'Cu': 1, 'Br': 3}",Orthorhombic,Pnma,719.33625627236,3.522248516801836,0.9455239,-1.5700233747499999,1.9017999999999997,True
mp-1195624,Ba3Sb2S7,"{'Ba': 3, 'Sb': 2, 'S': 7}",Monoclinic,C2/c,1457.6758543085587,4.009674196276463,4.20080223,-1.5166445809895837,1.9021999999999997,False
mp-341,PbF4,"{'Pb': 1, 'F': 4}",Tetragonal,I4/mmm,72.5019564660598,6.486087829728194,-1.93674298,-2.199072474,1.9022000000000001,False
mp-643412,MnH2SeO5,"{'Mn': 1, 'H': 2, 'Se': 1, 'O': 5}",Monoclinic,C2/c,437.9099335266078,3.274906535971129,1.08229312,-1.4591866279471981,1.9027,False
mp-1215138,Cd3Fe2(GeO4)3,"{'Cd': 3, 'Fe': 2, 'Ge': 3, 'O': 12}",Cubic,Ia-3d,977.1424678989574,5.837963017864188,2.42782193,-1.842841604625,1.9028000000000005,True
mp-1194539,Al2Ag2Bi2S3Cl8,"{'Al': 2, 'Ag': 2, 'Bi': 2, 'S': 3, 'Cl': 8}",Hexagonal,P-62c,970.2588684538698,3.653851771334378,1.33028886,-1.354809262512254,1.9031999999999998,True
mp-1177781,Li2VFe(P2O7)2,"{'Li': 2, 'V': 1, 'Fe': 1, 'P': 4, 'O': 14}",Triclinic,P1,539.6835875879509,2.883371464335099,1.68870858,-2.630216360113637,1.9038,False
mp-1203846,NaNb13O33,"{'Na': 1, 'Nb': 13, 'O': 33}",Monoclinic,C2/m,681.8282818155337,4.2833041577262865,2.136711,-3.041808080112802,1.9038,False
mp-1194158,ErMoBrO4,"{'Er': 1, 'Mo': 1, 'Br': 1, 'O': 4}",Triclinic,P-1,500.154534263476,5.40638066058349,1.39229779,-2.6059369249999995,1.9042,False
mp-16160,Sm4Au2O9,"{'Sm': 4, 'Au': 2, 'O': 9}",Orthorhombic,Pbcn,848.5151071161273,8.918943808097643,2.25499367,-2.8044048147500007,1.9044999999999996,False
mp-705514,SbHC3(NCl3)3,"{'Sb': 1, 'H': 1, 'C': 3, 'N': 3, 'Cl': 9}",Monoclinic,P2_1/c,1608.7200325407096,2.1465749020857374,-0.69735969,-0.6996099136764701,1.9047,False
mp-23630,NbBi4ClO8,"{'Nb': 1, 'Bi': 4, 'Cl': 1, 'O': 8}",Orthorhombic,Pbcn,916.0828653225349,7.919664637622149,3.77687848,-2.0610665305357148,1.9054000000000002,True
mp-504838,CsPS3,"{'Cs': 1, 'P': 1, 'S': 3}",Orthorhombic,Immm,315.3575746673914,2.7388807315107138,0.8520355,-1.0050105321278735,1.9062000000000001,False
mp-1224755,Fe2AsO4F,"{'Fe': 2, 'As': 1, 'O': 4, 'F': 1}",Monoclinic,Cc,413.9290067911999,4.326287362526622,3.65709002,-1.8863889181249993,1.9063999999999999,False
mp-558442,Cr3B7IO13,"{'Cr': 3, 'B': 7, 'I': 1, 'O': 13}",Cubic,F-43c,469.88832562311524,4.004348410177127,4.99436916,-2.57972040907986,1.7271999999999998,False
mp-28372,AuSeCl7,"{'Au': 1, 'Se': 1, 'Cl': 7}",Monoclinic,P2_1/c,1038.1430312640548,3.3532353898283964,-1.21594956,-0.8000586699826392,1.7274,True
mp-1195797,Hg2Sb7H2Xe3F59,"{'Hg': 2, 'Sb': 7, 'H': 2, 'Xe': 3, 'F': 59}",Triclinic,P-1,2520.9753471586105,3.6495338932650654,-3.66622441,-1.9911053799657539,1.7275,False
mp-30293,Sr2GeSe4,"{'Sr': 2, 'Ge': 1, 'Se': 4}",Orthorhombic,Ama2,412.76445797369917,4.535657392688581,1.43666982,-1.571544016815476,1.7283000000000002,True
mp-9754,Tl2Cr3O12,"{'Tl': 2, 'Cr': 3, 'O': 12}",Orthorhombic,Pbcn,989.9129645986143,5.077654963006656,-0.36416526,-1.4376347234803917,1.7286000000000001,False
mp-14715,Pr2Au5F21,"{'Pr': 2, 'Au': 5, 'F': 21}",Tetragonal,P4_12_12,1883.7943064546125,5.8728665310881105,-0.34095428,-2.234837749821429,1.7289999999999999,True
mp-6396,Li3V2(PO4)3,"{'Li': 3, 'V': 2, 'P': 3, 'O': 12}",Monoclinic,P2_1/c,936.6771724375847,2.890511681297346,2.32002374,-2.72869566525,1.7296,False
mp-560883,Ba5Mn3ClO12,"{'Ba': 5, 'Mn': 3, 'Cl': 1, 'O': 12}",Hexagonal,P6_3/m,773.7876098427345,4.630591561652127,1.26066574,-2.4967179442282426,1.7299,False
mp-556143,Na3Ga3(TeO6)2,"{'Na': 3, 'Ga': 3, 'Te': 2, 'O': 12}",Cubic,Ia-3d,987.1728846100382,4.880363549549343,2.20538094,-1.9879786138994255,1.7299000000000002,True
mp-12491,CsLaCdTe3,"{'Cs': 1, 'La': 1, 'Cd': 1, 'Te': 3}",Orthorhombic,Cmcm,502.6722735059828,5.067595462825562,2.73702907,-1.374416317988506,1.7300999999999997,True
mp-552191,Ba2TbBiO6,"{'Ba': 2, 'Tb': 1, 'Bi': 1, 'O': 6}",Monoclinic,C2/m,166.10410357579744,7.383329571945535,2.30736602,-2.8326521212499998,1.7302,False
mp-1199228,Fe3P2(HO5)2,"{'Fe': 3, 'P': 2, 'H': 2, 'O': 10}",Monoclinic,P2_1/c,373.24278051773007,3.4834615164821336,1.80923793,-2.091663536127451,1.7308,True
mp-559668,Cs2CdBi2S5,"{'Cs': 2, 'Cd': 1, 'Bi': 2, 'S': 5}",Orthorhombic,Pnma,1277.750319473954,4.972234044340265,2.02891926,-1.0066301246487073,1.7308999999999997,False
mp-540574,Cs2Hg3I8,"{'Cs': 2, 'Hg': 3, 'I': 8}",Monoclinic,Cm,624.3278026401472,5.007770937421215,0.04878116,-0.9812644608355436,1.7313999999999998,True
mp-8863,Ba3MoN4,"{'Ba': 3, 'Mo': 1, 'N': 4}",Orthorhombic,Pbca,1397.1161214181627,5.362230606701805,2.1641912,-1.0227485718749998,1.7318000000000002,False
mp-9385,RbAu3Se2,"{'Rb': 1, 'Au': 3, 'Se': 2}",Trigonal,P-3m1,178.1105657221312,7.778129234124831,1.13646767,-0.6087765286979163,1.7326000000000001,False
mp-585476,Cs7Np3(Cl2O)6,"{'Cs': 7, 'Np': 3, 'Cl': 12, 'O': 6}",Cubic,I-43d,1817.9678686735006,3.950966432726465,1.49070542,-2.599255508009545,1.7328000000000001,False
mp-560501,Tb3CuSiS7,"{'Tb': 3, 'Cu': 1, 'Si': 1, 'S': 7}",Hexagonal,P6_3,488.68599631601415,5.388242137667949,4.68384024,-1.8230278714062507,1.7330000000000005,False
mp-1516815,Ba2DyBiO6,"{'Ba': 2, 'Dy': 1, 'Bi': 1, 'O': 6}",Cubic,Pn-3,659.7170939306706,7.471913020077768,2.36282337,-2.8346794742499997,1.7330999999999999,True
mp-572510,K3AgO2,"{'K': 3, 'Ag': 1, 'O': 2}",Orthorhombic,P2_12_12_1,2184.6303895340984,3.1275030023336936,0.26491353,-1.1901460761527776,1.7332,True
mp-11925,RbTa(CuSe2)2,"{'Rb': 1, 'Ta': 1, 'Cu': 2, 'Se': 4}",Orthorhombic,Ama2,444.97500463238816,5.294227865294078,1.93409243,-0.9879065058593755,1.7333,False
mp-17876,NaMnAsO4,"{'Na': 1, 'Mn': 1, 'As': 1, 'O': 4}",Orthorhombic,Pnma,371.52159582560296,3.8768453057198395,2.15853857,-2.0271254402832506,1.7334999999999998,False
mp-21665,V2CdP2O9,"{'V': 2, 'Cd': 1, 'P': 2, 'O': 9}",Orthorhombic,Pnma,694.802044398194,4.017365848155961,2.68607306,-2.555830722886905,1.7336,False
mp-1217925,TaNb(Cu3S4)2,"{'Ta': 1, 'Nb': 1, 'Cu': 6, 'S': 8}",Tetragonal,P-4m2,340.0458879585868,4.4518428994807095,2.88884684,-0.8590705084375001,1.7338,True
mp-531826,Li2PtO3,"{'Li': 2, 'Pt': 1, 'O': 3}",Monoclinic,C2,666.1738716940547,7.6862653000641314,2.92706407,-1.6831267918750004,1.734,False
mp-680058,InTeI7,"{'In': 1, 'Te': 1, 'I': 7}",Orthorhombic,Pna2_1,3386.538631397778,4.43556935253438,0.91995993,-0.6242762803240736,1.734,False
mp-1518084,Sr2LaBiO6,"{'Sr': 2, 'La': 1, 'Bi': 1, 'O': 6}",Monoclinic,P2_1/c,326.4409158555911,6.298700110202286,3.10719001,-2.8126371230833342,1.7340999999999998,False
mp-1199216,Cs2ZnBi2S5,"{'Cs': 2, 'Zn': 1, 'Bi': 2, 'S': 5}",Orthorhombic,Pnma,1231.4897928784758,4.905504734798764,2.2900152,-1.0445850393987068,1.7343000000000002,False
mp-19488,Rb2MnSO4F3,"{'Rb': 2, 'Mn': 1, 'S': 1, 'O': 4, 'F': 3}",Monoclinic,P2_1/c,759.5703616470307,3.3136126194416473,-0.63785632,-2.513714553505095,1.7343000000000002,False
mp-553981,RbMnF4,"{'Rb': 1, 'Mn': 1, 'F': 4}",Monoclinic,P2_1/c,364.0201510272657,3.9485699091536604,-1.42435436,-2.948310465905173,1.7351999999999999,True
mp-29236,InTeBr,"{'In': 1, 'Te': 1, 'Br': 1}",Monoclinic,P2_1/c,441.8291853910968,4.845567388680977,1.67711753,-0.9190685563888886,1.7355999999999998,True
mp-560635,Cs2MoS4,"{'Cs': 2, 'Mo': 1, 'S': 4}",Orthorhombic,Pnma,962.6527121610711,3.381000182270214,0.49428329,-1.27795988476601,1.7357999999999998,True
mp-849527,Rb3InO3,"{'Rb': 3, 'In': 1, 'O': 3}",Monoclinic,P2_1/c,623.4153925546462,4.466559739128706,0.88417893,-1.642616738392857,1.7359,False
mp-1195483,BaTh2S5,"{'Ba': 1, 'Th': 2, 'S': 5}",Monoclinic,P2_1/c,813.5882950710367,6.218768431408333,6.2487522,-2.383805400078125,1.7359999999999998,True
mp-2340,Na2O2,"{'Na': 2, 'O': 2}",Hexagonal,P-62m,144.24885606779526,2.6929727082185853,1.8331549,-1.3083302843175286,1.7361,False
mp-8249,TlPS3,"{'Tl': 1, 'P': 1, 'S': 3}",Orthorhombic,Immm,255.24432221846365,4.313946314477194,2.42565697,-0.6280597052083337,1.7362000000000002,False
mp-561639,CsSbS2,"{'Cs': 1, 'Sb': 1, 'S': 2}",Monoclinic,P2_1/c,536.8418348763533,3.94434462996929,2.19058931,-0.973340121045259,1.7363999999999997,False
mp-734815,CrH12(ClO2)3,"{'Cr': 1, 'H': 12, 'Cl': 3, 'O': 6}",Trigonal,R-3c,505.663796565073,1.7499583334431497,-0.80983607,-1.3455999335227269,1.7364,False
mp-2879,SrSnO3,"{'Sr': 1, 'Sn': 1, 'O': 3}",Orthorhombic,Pnma,266.2174999396318,6.345516909051056,4.02610106,-2.638708941083334,1.7365,False
mp-1222018,Mn2Cr3FeO8,"{'Mn': 2, 'Cr': 3, 'Fe': 1, 'O': 8}",Trigonal,R-3m,160.00958678237947,4.666920621074745,3.20196413,-2.2133655997044337,1.7368000000000001,False
mp-561173,Y3CuSiS7,"{'Y': 3, 'Cu': 1, 'Si': 1, 'S': 7}",Hexagonal,P6_3,486.9777990190118,3.9745914296184064,4.67555977,-1.8123294168229165,1.7371999999999996,False
mp-1213979,Cd3Ga2(GeO4)3,"{'Cd': 3, 'Ga': 2, 'Ge': 3, 'O': 12}",Cubic,Ia-3d,957.3622115687967,6.151152833219671,2.37770756,-1.9793072063750003,1.7373000000000003,True
mp-27834,Tl2PtCl6,"{'Tl': 2, 'Pt': 1, 'Cl': 6}",Cubic,Fm-3m,237.2769337619848,5.714605458527341,0.83894569,-1.1888192318518516,1.7373999999999998,False
mp-583213,HgI2,"{'Hg': 1, 'I': 2}",Tetragonal,I4_1/acd,2089.3982077879723,5.778101571096585,0.07010863,-0.6003514452083335,1.7375,False
mp-7387,KAgF4,"{'K': 1, 'Ag': 1, 'F': 4}",Tetragonal,I4/mcm,195.2207825350668,3.7929770876872584,-3.38946766,-2.034761413277778,1.7377999999999998,False
mp-1204523,Rb6InP3S14,"{'Rb': 6, 'In': 1, 'P': 3, 'S': 14}",Monoclinic,C2/c,1449.2787857835901,2.6798536437917644,1.52759842,-1.0871890574479164,1.7382,True
mp-1193999,ZnAgPO4,"{'Zn': 1, 'Ag': 1, 'P': 1, 'O': 4}",Monoclinic,P2_1/c,412.0092669667477,4.324535902210397,0.86214993,-2.030368002142857,1.7382,False
mp-1411395,La2MgVO6,"{'La': 2, 'Mg': 1, 'V': 1, 'O': 6}",Trigonal,R-3,122.30934305032888,6.096602481299491,6.68417595,-3.3701906542500013,1.7390999999999996,False
mp-18436,RbVP2O7,"{'Rb': 1, 'V': 1, 'P': 2, 'O': 7}",Monoclinic,P2_1/c,632.9832693179507,3.2566589453722603,1.66987984,-2.7402740389015148,1.7391,False
mp-2798,SiP,"{'Si': 1, 'P': 1}",Orthorhombic,Cmc2_1,520.8539229316051,2.259448359192474,3.50735638,-0.13522705416666625,1.7395,False
mp-18132,K4SnSe4,"{'K': 4, 'Sn': 1, 'Se': 4}",Orthorhombic,Pnma,1272.2052469898501,3.085301753198777,0.16091208,-1.2384924690416668,1.7396,True
mp-572441,Cs3AuO2,"{'Cs': 3, 'Au': 1, 'O': 2}",Monoclinic,P2_1/c,2211.0276517450125,5.656862904085029,1.98262242,-1.216829804521073,1.7399,True
mp-3324,Nb2SnO6,"{'Nb': 2, 'Sn': 1, 'O': 6}",Monoclinic,C2/c,239.29871614672794,5.558556458731841,3.39422276,-2.746998315833333,1.7399,False
mp-1197804,CuP4S3Br,"{'Cu': 1, 'P': 4, 'S': 3, 'Br': 1}",Orthorhombic,Cmce,876.388800796292,2.755272324014815,3.83164506,-0.45667485141203673,1.7399999999999998,False
mp-623590,RbV2SeO7,"{'Rb': 1, 'V': 2, 'Se': 1, 'O': 7}",Orthorhombic,Pnma,753.0190316117701,3.3369296768397936,0.41769302,-2.1290486898721586,1.7403000000000002,False
mp-753066,Ti2CoO5,"{'Ti': 2, 'Co': 1, 'O': 5}",Orthorhombic,Cmcm,364.3320002709335,4.278175543624662,2.75039357,-2.9674513766145836,1.7405,False
mp-1192439,Ba(ErS2)2,"{'Ba': 1, 'Er': 2, 'S': 4}",Orthorhombic,Pnma,707.9648872764485,5.630210280035412,2.62481794,-2.425354246785715,1.7408999999999994,True
mp-16061,Sr6Sb6S17,"{'Sr': 6, 'Sb': 6, 'S': 17}",Orthorhombic,P2_12_12_1,3058.141466465428,3.9125334119281585,5.19675309,-1.3380986620043098,1.7409,False
